step,train/center,train/center_acc,train/center_exact_match,train/code_perplexity,train/jepa,train/mean_center_wall_density,train/num_active_codes,train/sigreg,train/total,val/center,val/center_acc,val/center_exact_match,val/code_perplexity,val/jepa,val/mean_center_wall_density,val/num_active_codes,val/sigreg,val/total
1.0,0.6868248581886292,0.6072048544883728,0.0078125,15.990508079528809,0.8851656913757324,0.1401909738779068,16.0,0.2924645245075226,1.6304833889007568,nan,0.8574761264026165,0.33984375,nan,nan,0.14252387452870607,0.0,nan,nan
250.0,nan,0.84765625,0.328125,nan,nan,0.15234375,0.0,nan,nan,nan,0.8552517332136631,0.334228515625,nan,nan,0.14474826585501432,0.0,nan,nan
500.0,nan,0.85546875,0.36328125,nan,nan,0.14453125,0.0,nan,nan,nan,0.855984166264534,0.32763671875,nan,nan,0.1440158444456756,0.0,nan,nan
750.0,nan,0.84765625,0.296875,nan,nan,0.15234375,0.0,nan,nan,nan,0.8527832068502903,0.328125,nan,nan,0.14721679780632257,0.0,nan,nan
1000.0,nan,0.8619791865348816,0.34375,nan,nan,0.1380208283662796,0.0,nan,nan,nan,0.8528645858168602,0.32470703125,nan,nan,0.1471354179084301,0.0,nan,nan
1250.0,nan,0.8450520634651184,0.3125,nan,nan,0.1549479216337204,0.0,nan,nan,nan,0.856472447514534,0.3310546875,nan,nan,0.14352756179869175,0.0,nan,nan
1500.0,nan,0.8532986044883728,0.36328125,nan,nan,0.1467013955116272,0.0,nan,nan,nan,0.8553331308066845,0.3349609375,nan,nan,0.14466688502579927,0.0,nan,nan
1750.0,nan,0.8541666865348816,0.33984375,nan,nan,0.1458333283662796,0.0,nan,nan,nan,0.8548990935087204,0.334228515625,nan,nan,0.14510091301053762,0.0,nan,nan
2000.0,nan,0.854600727558136,0.328125,nan,nan,0.1453993022441864,0.0,nan,nan,nan,0.8594292663037777,0.3349609375,nan,nan,0.14057074952870607,0.0,nan,nan
