update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
756,replay,4000,0.0795,1.000,0.0109,0.60
757,replay,4000,0.2012,1.000,0.0108,0.60
758,replay,4000,0.0837,1.000,0.0107,0.60
759,replay,4000,0.0852,1.000,0.0106,0.60
760,replay,4000,0.0010,1.000,0.0105,0.60
761,replay,4000,0.0995,1.000,0.0108,0.60
762,replay,4000,0.0659,1.000,0.0109,0.60
763,es_step,4000,0.0000,0.000,0.0109,1.96
764,replay,4000,-0.0955,1.000,0.0111,0.60
765,replay,4000,0.1241,1.000,0.0114,0.60
766,replay,4000,0.0173,1.000,0.0114,0.60
767,replay,4000,0.1002,1.000,0.0114,0.60
768,replay,4000,0.3631,1.000,0.0118,0.60
769,replay,4000,0.2575,1.000,0.0120,0.60
770,replay,4000,0.0909,1.000,0.0121,0.60
771,replay,4000,0.1043,1.000,0.0116,0.60
772,replay,4000,0.0720,1.000,0.0116,0.60
773,replay,4000,0.1024,1.000,0.0115,0.60
774,replay,4000,0.0319,1.000,0.0113,0.60
775,replay,4000,0.1691,1.000,0.0116,0.60
776,es_step,4000,0.0000,0.000,0.0116,1.97
777,replay,4000,0.1620,1.000,0.0120,0.60
778,replay,4000,0.0577,1.000,0.0122,0.60
779,replay,4000,0.1567,1.000,0.0122,0.60
780,es_step,4000,0.0000,0.000,0.0122,1.97
781,es_step,4000,0.0000,0.000,0.0122,1.97
782,replay,4000,0.2174,1.000,0.0123,0.60
783,replay,4000,0.1735,1.000,0.0125,0.60
784,es_step,4000,0.0000,0.000,0.0125,1.97
785,replay,4000,0.1702,1.000,0.0130,0.60
786,replay,4000,0.0716,1.000,0.0131,0.60
787,replay,4000,0.1816,1.000,0.0135,0.60
788,es_step,4000,0.0000,0.000,0.0135,1.97
789,es_step,4000,0.0000,0.000,0.0135,1.97
790,replay,4000,0.3049,1.000,0.0140,0.60
791,replay,4000,0.3256,1.000,0.0148,0.60
792,replay,4000,0.3270,1.000,0.0152,0.60
793,replay,4000,-0.1276,1.000,0.0153,0.60
794,replay,4000,0.1297,1.000,0.0152,0.60
795,replay,4000,0.1933,1.000,0.0157,0.60
796,replay,4000,0.2849,1.000,0.0160,0.60
797,replay,4000,0.1208,1.000,0.0164,0.60
798,replay,4000,0.1260,1.000,0.0165,0.60
799,replay,4000,0.2163,1.000,0.0169,0.60
800,replay,4000,0.2584,1.000,0.0176,0.60
801,replay,4000,0.1725,1.000,0.0177,0.60
802,replay,4000,0.2360,1.000,0.0179,0.60
803,replay,4000,0.1658,1.000,0.0181,0.60
804,replay,4000,0.1830,1.000,0.0184,0.60
805,replay,4000,0.2096,1.000,0.0189,0.60
806,replay,4000,0.1626,1.000,0.0191,0.60
807,replay,4000,0.1335,1.000,0.0190,0.60
808,replay,4000,0.0503,1.000,0.0190,0.60
809,replay,4000,0.1592,1.000,0.0192,0.60
810,es_step,4000,0.0000,0.000,0.0193,1.97
811,replay,4000,0.2948,1.000,0.0196,0.60
812,replay,4000,0.2317,1.000,0.0196,0.60
813,replay,4000,0.1062,1.000,0.0195,0.60
814,replay,4000,0.1317,1.000,0.0199,0.60
815,replay,4000,0.1682,1.000,0.0201,0.60
816,replay,4000,0.0319,1.000,0.0199,0.60
817,replay,4000,0.1227,1.000,0.0200,0.60
818,es_step,4000,0.0000,0.000,0.0200,1.97
819,es_step,4000,0.0000,0.000,0.0200,1.97
820,replay,4000,0.1059,1.000,0.0203,0.60
821,replay,4000,0.0867,1.000,0.0206,0.60
822,replay,4000,0.1355,1.000,0.0206,0.60
823,replay,4000,0.1344,1.000,0.0209,0.60
824,replay,4000,0.2539,1.000,0.0215,0.60
825,es_step,4000,0.0000,0.000,0.0215,1.97
826,replay,4000,0.2991,1.000,0.0220,0.60
827,replay,4000,0.2762,1.000,0.0223,0.60
828,replay,4000,0.2175,1.000,0.0225,0.60
829,replay,4000,0.1567,1.000,0.0225,0.60
830,replay,4000,0.1066,1.000,0.0224,0.60
831,replay,4000,0.1195,1.000,0.0225,1.70
832,replay,4000,0.1581,1.000,0.0225,0.60
833,replay,4000,0.1238,1.000,0.0228,0.60
834,replay,4000,0.1467,1.000,0.0232,0.60
835,replay,4000,-0.0671,1.000,0.0235,0.60
836,replay,4000,0.2257,1.000,0.0242,0.60
837,replay,4000,0.2387,1.000,0.0244,0.60
838,replay,4000,0.1646,1.000,0.0251,0.60
839,replay,4000,-0.1040,1.000,0.0248,0.60
840,replay,4000,0.1579,1.000,0.0250,0.60
841,replay,4000,0.2024,1.000,0.0253,0.60
842,replay,4000,0.1416,1.000,0.0255,0.60
843,replay,4000,0.2053,1.000,0.0256,0.60
844,replay,4000,0.1506,1.000,0.0255,0.60
845,replay,4000,0.0329,1.000,0.0256,0.60
846,replay,4000,0.0797,1.000,0.0255,0.60
847,replay,4000,0.0877,1.000,0.0256,0.60
848,replay,4000,-0.0278,1.000,0.0255,0.60
849,replay,4000,0.1725,1.000,0.0261,0.60
850,replay,4000,0.1402,1.000,0.0267,0.60
851,replay,4000,0.2492,1.000,0.0268,0.60
852,replay,4000,0.1928,1.000,0.0272,0.60
853,es_step,4000,0.0000,0.000,0.0272,1.97
854,replay,4000,0.1760,1.000,0.0272,0.60
855,replay,4000,0.1021,1.000,0.0271,0.60
856,replay,4000,0.1532,1.000,0.0274,0.60
857,es_step,4000,0.0000,0.000,0.0274,1.97
858,replay,4000,0.1638,1.000,0.0273,0.60
859,replay,4000,0.1363,1.000,0.0277,0.60
860,replay,4000,0.0887,1.000,0.0277,0.60
861,replay,4000,0.0885,1.000,0.0280,0.60
862,es_step,4000,0.0000,0.000,0.0280,1.97
863,es_step,4000,0.0000,0.000,0.0280,1.97
864,es_step,4000,0.0000,0.000,0.0280,1.97
865,replay,4000,0.0456,1.000,0.0279,0.60
866,replay,4000,0.1062,1.000,0.0281,0.60
867,replay,4000,0.1415,1.000,0.0284,0.60
868,replay,4000,0.0899,1.000,0.0284,0.60
869,replay,4000,0.0830,1.000,0.0288,0.60
870,replay,4000,0.0385,1.000,0.0287,0.60
871,replay,4000,0.0214,1.000,0.0286,0.60
872,es_step,4000,0.0000,0.000,0.0286,1.96
873,replay,4000,0.1296,1.000,0.0288,0.60
874,replay,4000,0.1123,1.000,0.0289,0.60
875,replay,4000,0.2386,1.000,0.0290,0.60
876,replay,4000,0.2606,1.000,0.0297,0.60
877,es_step,4000,0.0000,0.000,0.0297,1.97
878,es_step,4000,0.0000,0.000,0.0297,1.97
879,replay,4000,0.1887,1.000,0.0300,0.61
880,replay,4000,0.1564,1.000,0.0303,0.60
881,replay,4000,0.1492,1.000,0.0306,0.60
882,replay,4000,0.2634,1.000,0.0312,0.60
883,replay,4000,0.2003,1.000,0.0317,0.60
884,replay,4000,0.1976,1.000,0.0322,0.60
885,es_step,4000,0.0000,0.000,0.0322,1.97
886,replay,4000,0.2993,1.000,0.0324,0.60
887,replay,4000,0.1178,1.000,0.0323,0.60
888,replay,4000,0.2990,1.000,0.0327,0.60
889,es_step,4000,0.0000,0.000,0.0327,1.97
890,replay,4000,0.3005,1.000,0.0331,0.60
891,replay,4000,0.1989,1.000,0.0330,0.60
892,replay,4000,0.1346,1.000,0.0331,0.60
893,replay,4000,-0.0027,1.000,0.0325,0.60
894,replay,4000,0.0213,1.000,0.0327,0.60
895,es_step,4000,0.0000,0.000,0.0327,1.97
896,replay,4000,0.1917,1.000,0.0329,0.60
897,replay,4000,0.1321,1.000,0.0328,0.60
898,replay,4000,0.1844,1.000,0.0333,0.60
899,es_step,4000,0.0000,0.000,0.0333,1.97
900,replay,4000,0.1033,1.000,0.0333,0.60
901,es_step,4000,0.0000,0.000,0.0333,1.97
902,es_step,4000,0.0000,0.000,0.0333,1.97
903,replay,4000,0.0367,1.000,0.0331,0.61
904,replay,4000,-0.0022,1.000,0.0332,0.60
905,es_step,4000,0.0000,0.000,0.0332,1.97
906,replay,4000,0.1225,1.000,0.0334,0.60
907,replay,4000,0.2297,1.000,0.0340,0.60
908,replay,4000,0.1905,1.000,0.0343,0.60
909,es_step,4000,0.0000,0.000,0.0343,1.97
910,replay,4000,0.1218,1.000,0.0344,0.60
911,replay,4000,0.1282,1.000,0.0347,0.60
912,replay,4000,0.0470,1.000,0.0346,0.60
913,replay,4000,0.1269,1.000,0.0346,0.60
914,replay,4000,0.1796,1.000,0.0346,0.60
915,replay,4000,0.1369,1.000,0.0346,0.60
916,es_step,4000,0.0000,0.000,0.0346,1.97
917,replay,4000,0.0795,1.000,0.0348,0.60
918,replay,4000,0.0569,1.000,0.0347,0.60
919,replay,4000,0.1218,1.000,0.0347,0.60
920,es_step,4000,0.0000,0.000,0.0347,1.97
921,replay,4000,0.1156,1.000,0.0348,0.60
922,replay,4000,0.1094,1.000,0.0348,0.60
923,es_step,4000,0.0000,0.000,0.0348,1.97
924,replay,4000,0.1805,1.000,0.0353,0.61
925,replay,4000,0.1600,1.000,0.0354,0.60
926,es_step,4000,0.0000,0.000,0.0354,1.97
927,replay,4000,0.0630,1.000,0.0354,0.60
928,replay,4000,0.0572,1.000,0.0355,0.60
929,replay,4000,0.0405,1.000,0.0355,0.60
930,replay,4000,0.1098,1.000,0.0357,0.60
931,replay,4000,0.1923,1.000,0.0364,0.60
932,replay,4000,0.1566,1.000,0.0366,0.60
933,replay,4000,0.1224,1.000,0.0370,0.60
934,replay,4000,0.1811,1.000,0.0371,0.60
935,replay,4000,0.1458,1.000,0.0372,0.60
936,replay,4000,0.1491,1.000,0.0373,0.60
937,replay,4000,0.1267,1.000,0.0377,0.60
938,replay,4000,0.0351,1.000,0.0377,0.60
939,replay,4000,0.1290,1.000,0.0375,0.60
940,replay,4000,0.0918,1.000,0.0373,0.60
941,replay,4000,0.1398,1.000,0.0378,0.60
942,replay,4000,0.1051,1.000,0.0380,0.60
943,replay,4000,0.2039,1.000,0.0381,0.60
944,replay,4000,0.2433,1.000,0.0383,0.60
945,replay,4000,0.1845,1.000,0.0384,0.60
946,es_step,4000,0.0000,0.000,0.0384,1.97
947,es_step,4000,0.0000,0.000,0.0384,1.97
948,replay,4000,0.1350,1.000,0.0383,0.60
949,replay,4000,0.1425,1.000,0.0385,0.60
950,replay,4000,0.2033,1.000,0.0385,0.60
951,replay,4000,0.2022,1.000,0.0386,0.60
952,es_step,4000,0.0000,0.000,0.0387,1.97
953,es_step,4000,0.0000,0.000,0.0387,1.97
954,es_step,4000,0.0000,0.000,0.0387,1.97
955,replay,4000,0.1405,1.000,0.0388,0.60
956,replay,4000,0.1824,1.000,0.0390,0.60
957,replay,4000,0.1315,1.000,0.0391,0.60
958,es_step,4000,0.0000,0.000,0.0391,1.97
959,replay,4000,0.1145,1.000,0.0390,0.60
960,replay,4000,0.1133,1.000,0.0389,0.60
961,replay,4000,0.0611,1.000,0.0388,0.60
962,replay,4000,0.0720,1.000,0.0388,0.60
963,replay,4000,0.0178,1.000,0.0383,0.60
964,replay,4000,0.1325,1.000,0.0385,0.60
965,replay,4000,0.0880,1.000,0.0388,0.60
966,replay,4000,0.1920,1.000,0.0389,0.60
967,replay,4000,0.1376,1.000,0.0390,0.60
968,es_step,4000,0.0000,0.000,0.0390,1.96
969,replay,4000,0.0805,1.000,0.0391,0.60
970,replay,4000,0.0769,1.000,0.0392,0.60
971,es_step,4000,0.0000,0.000,0.0392,1.97
972,replay,4000,0.0193,1.000,0.0390,0.60
973,replay,4000,0.1155,1.000,0.0389,0.60
974,es_step,4000,0.0000,0.000,0.0389,1.97
975,replay,4000,0.0931,1.000,0.0391,0.60
976,replay,4000,0.1616,1.000,0.0392,0.60
977,replay,4000,0.0694,1.000,0.0391,0.60
978,es_step,4000,0.0000,0.000,0.0391,1.97
979,replay,4000,0.0535,1.000,0.0389,0.60
980,replay,4000,-0.0120,1.000,0.0386,0.60
981,replay,4000,0.1145,1.000,0.0389,0.60
982,replay,4000,0.1263,1.000,0.0392,0.60
983,replay,4000,0.1206,1.000,0.0392,0.60
984,es_step,4000,0.0000,0.000,0.0392,1.97
985,replay,4000,0.1863,1.000,0.0394,0.60
986,replay,4000,0.1448,1.000,0.0395,0.60
987,es_step,4000,0.0000,0.000,0.0395,1.97
988,replay,4000,0.0801,1.000,0.0394,0.60
989,replay,4000,0.0815,1.000,0.0395,0.60
990,replay,4000,0.0051,1.000,0.0392,0.60
991,replay,4000,0.0858,1.000,0.0390,0.60
992,replay,4000,0.0559,1.000,0.0389,0.60
993,replay,4000,0.0456,1.000,0.0388,0.60
994,replay,4000,0.0702,1.000,0.0389,0.60
995,replay,4000,0.1458,1.000,0.0390,0.60
996,replay,4000,0.1137,1.000,0.0392,0.60
997,replay,4000,0.0951,1.000,0.0396,0.60
998,replay,4000,0.1626,1.000,0.0397,1.83
999,replay,4000,0.1147,1.000,0.0396,0.60
