code,count,mean_masked_wall_density,goal_in_mask_rate,agent_in_mask_rate,mean_mask_center_y,mean_mask_center_x
0.0,2.0,0.10654762387275696,0.0,0.0,5.75,6.25
1.0,28.0,0.18024984002113342,0.10714286166642394,0.1428571521703686,6.232143010411944,6.660714524132865
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,0.05000000074505806,0.0,0.0,6.25,3.75
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
