update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
2667,es_step,4000,0.1752,1.000,0.0453,2.64
2668,es_step,4000,0.1650,1.000,0.0454,2.62
2669,replay,4000,0.1575,1.000,0.0456,0.63
2670,replay,4000,0.1769,1.000,0.0459,0.63
2671,replay,4000,0.1263,1.000,0.0460,0.64
2672,replay,4000,0.0737,1.000,0.0459,0.63
2673,replay,4000,0.0489,1.000,0.0457,0.63
2674,es_step,4000,0.0028,1.000,0.0457,4.74
2675,replay,4000,-0.0075,1.000,0.0453,0.63
2676,replay,4000,0.0187,1.000,0.0449,0.63
2677,es_step,4000,0.0429,1.000,0.0449,2.63
2678,replay,4000,-0.0006,1.000,0.0446,0.63
2679,replay,4000,0.1152,1.000,0.0447,0.64
2680,es_step,4000,0.1197,1.000,0.0448,2.63
2681,replay,4000,0.1317,1.000,0.0451,0.64
2682,replay,4000,0.1319,1.000,0.0452,0.63
2683,replay,4000,0.1139,1.000,0.0451,0.63
2684,replay,4000,0.1721,1.000,0.0451,0.63
2685,replay,4000,0.1661,1.000,0.0452,0.63
2686,es_step,4000,0.1006,1.000,0.0453,2.66
2687,replay,4000,0.1326,1.000,0.0454,0.64
2688,replay,4000,0.1591,1.000,0.0454,0.64
2689,replay,4000,0.1600,1.000,0.0455,0.64
2690,es_step,4000,0.1134,1.000,0.0455,2.65
2691,replay,4000,0.1614,1.000,0.0455,0.64
2692,replay,4000,0.1341,1.000,0.0456,0.64
2693,replay,4000,0.1038,1.000,0.0456,0.64
2694,replay,4000,0.0705,1.000,0.0456,0.64
2695,replay,4000,0.0351,1.000,0.0453,0.64
2696,replay,4000,0.0318,1.000,0.0453,0.64
2697,replay,4000,0.0505,1.000,0.0451,0.64
2698,es_step,4000,0.0459,1.000,0.0451,2.67
2699,replay,4000,0.0763,1.000,0.0450,0.64
2700,replay,4000,0.0568,1.000,0.0450,0.64
2701,replay,4000,0.1114,1.000,0.0450,0.64
2702,es_step,4000,0.0722,1.000,0.0450,2.65
2703,replay,4000,0.0962,1.000,0.0450,0.64
2704,replay,4000,0.1482,1.000,0.0450,0.64
2705,replay,4000,0.1491,1.000,0.0452,0.64
2706,es_step,4000,0.1195,1.000,0.0453,2.65
2707,replay,4000,0.1489,1.000,0.0455,0.64
2708,replay,4000,0.1619,1.000,0.0457,0.64
2709,es_step,4000,0.0699,1.000,0.0457,2.66
2710,replay,4000,0.1154,1.000,0.0456,0.64
2711,replay,4000,-0.2833,1.000,0.0456,0.63
2712,es_step,4000,0.0301,1.000,0.0456,2.66
2713,replay,4000,0.0632,1.000,0.0455,0.64
2714,replay,4000,0.0708,1.000,0.0456,0.64
2715,es_step,4000,0.0578,1.000,0.0456,2.65
2716,replay,4000,0.1343,1.000,0.0456,0.64
2717,replay,4000,0.1671,1.000,0.0455,0.64
2718,replay,4000,0.1401,1.000,0.0455,0.64
2719,es_step,4000,0.0622,1.000,0.0455,2.65
2720,es_step,4000,0.0561,1.000,0.0455,2.65
2721,replay,4000,0.0910,1.000,0.0454,0.64
2722,replay,4000,0.1155,1.000,0.0455,0.64
2723,es_step,4000,0.1169,1.000,0.0457,2.65
2724,replay,4000,0.1731,1.000,0.0459,0.63
2725,es_step,4000,0.1241,1.000,0.0460,2.63
2726,replay,4000,0.1381,1.000,0.0461,0.63
2727,replay,4000,0.1511,1.000,0.0462,0.63
2728,replay,4000,0.1627,1.000,0.0462,0.63
2729,replay,4000,0.1163,1.000,0.0463,0.63
2730,replay,4000,0.1319,1.000,0.0465,0.63
2731,replay,4000,0.1201,1.000,0.0467,0.64
2732,replay,4000,0.0373,1.000,0.0467,0.64
2733,replay,4000,0.1229,1.000,0.0468,0.64
2734,es_step,4000,0.1413,1.000,0.0472,2.67
2735,replay,4000,0.2045,1.000,0.0477,0.64
2736,replay,4000,0.1968,1.000,0.0479,0.64
2737,es_step,4000,0.1113,1.000,0.0481,2.64
2738,replay,4000,0.1798,1.000,0.0483,0.64
2739,replay,4000,0.1600,1.000,0.0483,0.64
2740,replay,4000,0.1135,1.000,0.0483,0.63
2741,replay,4000,0.0719,1.000,0.0482,0.64
2742,replay,4000,0.0700,1.000,0.0479,0.64
2743,replay,4000,0.0754,1.000,0.0479,0.64
2744,replay,4000,0.0753,1.000,0.0477,0.64
2745,replay,4000,0.0649,1.000,0.0476,0.64
2746,replay,4000,0.0531,1.000,0.0474,0.64
2747,replay,4000,0.0443,1.000,0.0471,0.63
2748,replay,4000,0.0926,1.000,0.0471,0.63
2749,replay,4000,0.0463,1.000,0.0470,0.63
2750,es_step,4000,0.0436,1.000,0.0470,2.65
2751,replay,4000,0.0108,1.000,0.0467,0.64
2752,replay,4000,0.0020,1.000,0.0467,0.63
2753,replay,4000,0.0617,1.000,0.0467,0.63
2754,replay,4000,0.1682,1.000,0.0470,0.64
2755,replay,4000,0.2284,1.000,0.0472,0.63
2756,replay,4000,0.1922,1.000,0.0475,0.63
2757,es_step,4000,0.1242,1.000,0.0477,2.64
2758,replay,4000,0.1844,1.000,0.0478,0.63
2759,replay,4000,0.1319,1.000,0.0479,0.63
2760,replay,4000,0.0923,1.000,0.0480,0.63
2761,replay,4000,0.0822,1.000,0.0479,0.63
2762,replay,4000,-0.0376,1.000,0.0477,0.63
2763,replay,4000,0.1271,1.000,0.0477,0.63
2764,replay,4000,0.1430,1.000,0.0479,0.63
2765,es_step,4000,0.1242,0.969,0.0479,2.63
2766,es_step,4000,0.1224,0.969,0.0479,2.64
2767,replay,4000,0.1673,1.000,0.0481,0.64
2768,es_step,4000,0.0818,0.906,0.0481,2.63
2769,replay,4000,-0.0575,1.000,0.0479,0.63
2770,replay,4000,0.0950,1.000,0.0478,0.63
2771,replay,4000,0.1304,1.000,0.0480,0.63
2772,es_step,4000,0.0968,1.000,0.0480,2.62
2773,replay,4000,0.1388,1.000,0.0480,0.63
2774,replay,4000,0.1351,1.000,0.0481,0.64
2775,replay,4000,0.1348,1.000,0.0482,0.64
2776,replay,4000,0.1802,1.000,0.0482,0.64
2777,replay,4000,0.1308,1.000,0.0482,0.63
2778,replay,4000,0.1009,1.000,0.0482,0.63
2779,replay,4000,0.0865,1.000,0.0480,0.63
2780,replay,4000,0.0454,1.000,0.0481,0.64
2781,replay,4000,0.0625,1.000,0.0478,0.64
2782,replay,4000,0.0831,1.000,0.0478,0.63
2783,replay,4000,0.0770,1.000,0.0479,0.64
2784,replay,4000,0.0803,1.000,0.0477,0.64
2785,replay,4000,0.0277,1.000,0.0477,0.64
2786,replay,4000,0.0837,1.000,0.0476,0.63
2787,replay,4000,0.0955,1.000,0.0475,0.63
2788,replay,4000,0.0801,1.000,0.0474,0.63
2789,replay,4000,0.1393,1.000,0.0474,0.63
2790,replay,4000,0.1336,1.000,0.0472,0.63
2791,replay,4000,0.1028,1.000,0.0473,0.63
2792,replay,4000,0.0969,1.000,0.0472,0.63
2793,replay,4000,0.0965,1.000,0.0471,0.64
2794,replay,4000,0.1526,1.000,0.0473,0.64
2795,replay,4000,0.1658,1.000,0.0473,0.64
2796,replay,4000,0.1377,1.000,0.0474,0.64
2797,es_step,4000,0.0783,1.000,0.0474,2.65
2798,replay,4000,0.0959,1.000,0.0474,0.64
2799,replay,4000,0.0156,1.000,0.0472,0.64
2800,es_step,4000,0.0627,1.000,0.0472,2.65
2801,es_step,4000,0.0615,0.938,0.0472,2.66
2802,es_step,4000,0.0546,0.969,0.0472,2.65
2803,es_step,4000,0.0572,1.000,0.0472,2.66
2804,replay,4000,0.0314,1.000,0.0469,0.64
2805,es_step,4000,0.0968,0.969,0.0469,2.65
2806,replay,4000,0.0765,1.000,0.0469,0.63
2807,replay,4000,0.1374,1.000,0.0469,0.64
2808,replay,4000,0.0654,1.000,0.0469,0.64
2809,replay,4000,0.1748,1.000,0.0469,0.63
2810,replay,4000,0.1600,1.000,0.0470,0.64
2811,replay,4000,0.1424,1.000,0.0471,0.64
2812,es_step,4000,0.1040,0.969,0.0471,2.66
2813,es_step,4000,0.1020,1.000,0.0471,2.65
2814,replay,4000,0.1118,1.000,0.0471,0.63
2815,replay,4000,0.0874,1.000,0.0470,0.63
2816,replay,4000,0.0777,1.000,0.0469,0.63
2817,replay,4000,0.0220,1.000,0.0467,0.63
2818,replay,4000,-0.0971,1.000,0.0464,0.63
2819,replay,4000,0.0598,1.000,0.0463,0.63
2820,replay,4000,0.1655,1.000,0.0463,0.63
2821,replay,4000,0.1568,1.000,0.0466,0.63
2822,replay,4000,0.0173,1.000,0.0465,0.64
2823,replay,4000,0.2120,1.000,0.0466,0.64
2824,replay,4000,0.2096,1.000,0.0468,0.64
2825,replay,4000,0.1720,1.000,0.0468,0.63
2826,replay,4000,0.0973,1.000,0.0467,0.63
2827,es_step,4000,0.0736,1.000,0.0467,2.63
2828,replay,4000,0.0572,1.000,0.0466,0.63
2829,replay,4000,0.0773,1.000,0.0465,0.63
2830,replay,4000,0.0531,1.000,0.0464,0.63
2831,replay,4000,0.0654,1.000,0.0462,0.63
2832,replay,4000,0.0677,1.000,0.0460,0.64
2833,replay,4000,0.0463,1.000,0.0457,0.63
2834,replay,4000,0.0567,1.000,0.0457,0.64
2835,replay,4000,0.1233,1.000,0.0459,0.64
2836,replay,4000,0.0618,1.000,0.0458,0.64
2837,replay,4000,0.1180,1.000,0.0458,0.64
2838,es_step,4000,0.0919,0.969,0.0458,2.66
2839,replay,4000,0.1158,1.000,0.0457,0.64
2840,replay,4000,0.0817,1.000,0.0456,0.64
2841,replay,4000,0.0525,1.000,0.0455,0.64
2842,replay,4000,0.0807,1.000,0.0455,0.64
2843,replay,4000,0.0886,1.000,0.0455,0.64
2844,replay,4000,0.1087,1.000,0.0454,0.64
2845,replay,4000,0.1267,1.000,0.0454,0.64
2846,replay,4000,0.0754,1.000,0.0455,0.64
2847,replay,4000,0.0721,1.000,0.0454,0.64
2848,replay,4000,0.0839,1.000,0.0454,0.64
2849,es_step,4000,0.0219,0.969,0.0454,2.68
2850,replay,4000,-0.0212,1.000,0.0451,0.64
2851,replay,4000,0.0414,1.000,0.0449,0.64
2852,replay,4000,0.0445,1.000,0.0448,0.64
2853,es_step,4000,0.0506,1.000,0.0448,2.67
2854,replay,4000,0.0407,1.000,0.0447,0.64
2855,replay,4000,0.1041,1.000,0.0447,0.64
2856,replay,4000,0.0859,1.000,0.0446,0.64
2857,es_step,4000,0.0754,1.000,0.0446,2.68
2858,replay,4000,0.0890,1.000,0.0446,0.64
2859,replay,4000,0.1398,1.000,0.0446,0.64
2860,replay,4000,0.1057,1.000,0.0446,0.64
2861,replay,4000,0.1086,1.000,0.0447,0.64
2862,replay,4000,0.1117,1.000,0.0447,0.64
2863,replay,4000,0.1487,1.000,0.0448,0.64
2864,es_step,4000,0.1127,1.000,0.0448,2.66
2865,replay,4000,0.1777,1.000,0.0449,0.64
2866,replay,4000,0.1786,1.000,0.0452,0.64
2867,replay,4000,0.2371,1.000,0.0453,0.64
2868,replay,4000,0.1834,1.000,0.0453,0.64
2869,replay,4000,0.1852,1.000,0.0455,0.64
2870,replay,4000,0.1390,1.000,0.0455,0.64
2871,replay,4000,0.1007,1.000,0.0456,0.64
2872,replay,4000,0.1484,1.000,0.0457,0.64
2873,replay,4000,0.1160,1.000,0.0457,0.64
2874,replay,4000,0.0592,1.000,0.0457,0.65
2875,replay,4000,-0.0203,1.000,0.0456,0.64
2876,es_step,4000,0.1120,1.000,0.0456,2.68
2877,replay,4000,0.0913,1.000,0.0457,0.64
2878,es_step,4000,0.1397,1.000,0.0462,2.67
2879,es_step,4000,0.1353,1.000,0.0464,2.67
2880,replay,4000,0.1637,1.000,0.0468,0.64
2881,replay,4000,0.1958,1.000,0.0469,0.64
2882,replay,4000,0.1461,1.000,0.0470,0.64
2883,replay,4000,-0.1145,1.000,0.0468,0.64
2884,replay,4000,0.1387,1.000,0.0468,0.64
2885,es_step,4000,0.1197,1.000,0.0468,2.67
2886,replay,4000,0.1386,1.000,0.0469,0.64
2887,replay,4000,0.1074,1.000,0.0468,0.64
2888,replay,4000,0.0766,1.000,0.0467,0.64
2889,replay,4000,0.0874,1.000,0.0468,0.65
2890,es_step,4000,0.0550,1.000,0.0468,2.68
2891,replay,4000,0.0639,1.000,0.0467,0.65
2892,es_step,4000,0.0420,1.000,0.0467,2.67
2893,replay,4000,0.0307,1.000,0.0464,0.64
2894,replay,4000,0.0541,1.000,0.0462,0.64
2895,replay,4000,0.0486,1.000,0.0460,0.64
2896,replay,4000,-0.1344,1.000,0.0459,0.64
2897,es_step,4000,0.0883,1.000,0.0459,2.68
2898,replay,4000,0.0766,1.000,0.0459,0.64
2899,replay,4000,0.1200,1.000,0.0460,0.64
2900,replay,4000,0.1350,1.000,0.0463,0.64
2901,replay,4000,0.1025,1.000,0.0465,0.64
2902,es_step,4000,0.0622,1.000,0.0465,2.67
2903,replay,4000,0.1092,1.000,0.0465,0.64
2904,es_step,4000,0.0621,1.000,0.0465,2.68
2905,replay,4000,0.0137,1.000,0.0464,0.64
2906,es_step,4000,0.0999,1.000,0.0465,2.68
2907,es_step,4000,0.0968,1.000,0.0465,2.66
2908,replay,4000,0.1884,1.000,0.0466,0.64
2909,es_step,4000,0.1116,1.000,0.0466,2.68
2910,replay,4000,0.1711,1.000,0.0468,0.64
2911,replay,4000,0.2097,1.000,0.0470,0.64
2912,replay,4000,0.1852,1.000,0.0471,0.64
2913,replay,4000,0.1439,1.000,0.0472,0.65
2914,replay,4000,0.1176,1.000,0.0473,0.65
2915,es_step,4000,0.0886,1.000,0.0473,2.68
2916,replay,4000,0.1430,1.000,0.0473,0.64
2917,es_step,4000,0.1014,0.938,0.0473,2.67
2918,replay,4000,0.1440,1.000,0.0477,0.65
2919,replay,4000,0.1765,1.000,0.0477,0.63
2920,es_step,4000,0.1156,0.969,0.0477,4.93
2921,replay,4000,0.1542,1.000,0.0479,0.64
2922,replay,4000,0.1489,1.000,0.0480,0.64
2923,replay,4000,0.1704,1.000,0.0481,0.64
2924,es_step,4000,0.1234,0.969,0.0481,2.67
2925,replay,4000,0.1453,1.000,0.0482,0.63
2926,replay,4000,0.1322,1.000,0.0484,0.64
2927,replay,4000,0.1345,1.000,0.0484,0.64
2928,replay,4000,0.1212,1.000,0.0484,0.64
2929,es_step,4000,0.0862,0.969,0.0484,2.67
2930,replay,4000,0.1032,1.000,0.0483,0.64
2931,replay,4000,0.1500,1.000,0.0485,0.64
2932,replay,4000,0.1246,1.000,0.0484,0.64
2933,replay,4000,0.1424,1.000,0.0485,0.64
2934,replay,4000,0.0915,1.000,0.0484,0.64
2935,replay,4000,0.1286,1.000,0.0485,0.64
2936,replay,4000,0.1353,1.000,0.0484,0.64
2937,replay,4000,0.1315,1.000,0.0485,0.64
2938,replay,4000,0.1571,1.000,0.0487,0.64
2939,replay,4000,0.1469,1.000,0.0489,0.64
2940,es_step,4000,0.0999,0.969,0.0489,2.66
2941,replay,4000,0.0802,1.000,0.0489,0.64
2942,es_step,4000,0.0786,1.000,0.0490,2.65
2943,replay,4000,0.0094,1.000,0.0486,0.63
2944,replay,4000,0.0536,1.000,0.0484,0.63
2945,replay,4000,0.0687,1.000,0.0483,0.63
2946,replay,4000,0.0560,1.000,0.0482,0.63
2947,replay,4000,0.0633,1.000,0.0481,0.63
2948,replay,4000,0.0751,1.000,0.0481,0.63
2949,replay,4000,0.1414,1.000,0.0480,0.64
2950,replay,4000,0.1001,1.000,0.0479,0.64
2951,replay,4000,0.1038,1.000,0.0478,0.63
2952,replay,4000,0.1250,1.000,0.0479,0.63
2953,replay,4000,0.0974,1.000,0.0481,0.63
2954,replay,4000,0.0896,1.000,0.0481,0.63
2955,replay,4000,0.0937,1.000,0.0480,0.63
2956,replay,4000,0.0957,1.000,0.0480,0.63
2957,es_step,4000,0.0883,0.969,0.0480,2.64
2958,es_step,4000,0.0874,0.969,0.0480,2.65
2959,replay,4000,0.1312,1.000,0.0480,0.64
2960,replay,4000,0.1094,1.000,0.0479,0.63
2961,replay,4000,0.1118,1.000,0.0479,0.63
2962,es_step,4000,0.0531,0.906,0.0479,2.64
2963,replay,4000,0.0970,1.000,0.0478,0.63
2964,replay,4000,0.0265,1.000,0.0477,0.63
2965,replay,4000,0.0506,1.000,0.0475,0.63
2966,replay,4000,0.1081,1.000,0.0473,0.63
2967,es_step,4000,0.0590,0.938,0.0474,2.63
2968,replay,4000,0.1058,1.000,0.0474,0.63
2969,replay,4000,0.1191,1.000,0.0475,0.63
2970,replay,4000,0.0828,1.000,0.0476,0.63
2971,es_step,4000,0.0784,0.969,0.0476,2.63
2972,replay,4000,0.1353,1.000,0.0477,0.64
2973,replay,4000,0.1567,1.000,0.0478,0.64
2974,es_step,4000,0.1055,0.938,0.0479,2.63
2975,es_step,4000,0.0986,0.906,0.0479,2.64
2976,replay,4000,0.1298,1.000,0.0481,0.64
2977,es_step,4000,0.1024,0.906,0.0481,2.63
2978,replay,4000,0.1531,1.000,0.0481,0.64
2979,es_step,4000,0.0942,0.969,0.0481,2.64
2980,replay,4000,0.1025,1.000,0.0480,0.63
2981,es_step,4000,0.0943,0.938,0.0480,2.64
2982,replay,4000,0.1153,1.000,0.0481,0.63
2983,replay,4000,0.0555,1.000,0.0478,0.63
2984,replay,4000,0.0762,1.000,0.0478,0.63
2985,replay,4000,0.0673,1.000,0.0477,0.63
2986,es_step,4000,0.0549,0.844,0.0477,2.64
2987,replay,4000,0.1163,1.000,0.0477,0.64
2988,replay,4000,0.0993,1.000,0.0479,0.63
2989,es_step,4000,0.0819,0.938,0.0479,2.63
2990,replay,4000,0.1257,1.000,0.0478,0.63
2991,replay,4000,0.1396,1.000,0.0478,0.63
2992,replay,4000,0.1333,1.000,0.0478,0.63
2993,replay,4000,0.1373,1.000,0.0479,0.63
2994,replay,4000,0.1318,1.000,0.0481,0.63
2995,es_step,4000,0.0635,1.000,0.0481,2.64
2996,es_step,4000,0.0618,1.000,0.0481,2.64
2997,replay,4000,0.0338,1.000,0.0479,0.63
2998,replay,4000,0.0855,1.000,0.0478,0.63
2999,es_step,4000,0.0541,1.000,0.0478,2.64
3000,es_step,4000,0.0488,1.000,0.0478,2.63
3001,replay,4000,0.0769,1.000,0.0477,0.63
3002,es_step,4000,0.0323,1.000,0.0477,2.62
3003,replay,4000,0.0714,1.000,0.0477,0.64
3004,replay,4000,0.0818,1.000,0.0476,0.63
3005,es_step,4000,0.0399,1.000,0.0476,2.62
3006,replay,4000,0.0521,1.000,0.0474,0.63
3007,replay,4000,0.1127,1.000,0.0473,0.63
3008,replay,4000,0.1380,1.000,0.0474,0.63
3009,es_step,4000,0.0875,1.000,0.0474,2.63
3010,replay,4000,0.2201,1.000,0.0474,0.63
3011,es_step,4000,0.1000,1.000,0.0474,2.62
3012,replay,4000,0.1911,1.000,0.0474,0.64
3013,replay,4000,0.1849,1.000,0.0476,0.64
3014,replay,4000,0.1777,1.000,0.0477,0.63
3015,es_step,4000,0.1136,1.000,0.0478,2.64
3016,replay,4000,0.1312,1.000,0.0479,0.64
3017,replay,4000,0.1328,1.000,0.0479,0.64
3018,es_step,4000,0.1010,1.000,0.0479,2.66
3019,replay,4000,0.1117,1.000,0.0478,0.64
3020,replay,4000,0.0743,1.000,0.0477,0.64
3021,es_step,4000,0.0585,1.000,0.0477,2.65
3022,replay,4000,0.0718,1.000,0.0475,0.64
3023,es_step,4000,0.0525,1.000,0.0475,2.64
3024,replay,4000,0.0328,1.000,0.0473,0.63
3025,replay,4000,0.0805,1.000,0.0472,0.64
3026,replay,4000,0.0763,1.000,0.0472,0.63
3027,replay,4000,0.1329,1.000,0.0471,0.64
3028,replay,4000,0.1351,1.000,0.0470,0.64
3029,replay,4000,0.1115,1.000,0.0470,0.65
3030,replay,4000,0.0853,1.000,0.0472,0.65
3031,replay,4000,0.0647,1.000,0.0471,0.64
3032,replay,4000,0.1066,1.000,0.0471,0.64
3033,es_step,4000,0.1103,1.000,0.0471,2.67
3034,replay,4000,0.1932,1.000,0.0472,0.63
3035,replay,4000,0.1607,1.000,0.0474,0.63
3036,replay,4000,0.1564,1.000,0.0474,0.62
3037,replay,4000,0.1308,1.000,0.0475,0.62
3038,replay,4000,0.1533,1.000,0.0476,0.62
3039,replay,4000,0.1354,1.000,0.0476,0.62
3040,replay,4000,0.1002,1.000,0.0475,0.62
3041,replay,4000,0.0499,1.000,0.0474,0.62
3042,replay,4000,0.0684,1.000,0.0473,0.62
3043,replay,4000,0.1476,1.000,0.0472,0.62
3044,replay,4000,0.1451,1.000,0.0474,0.63
3045,es_step,4000,0.1028,1.000,0.0474,2.63
3046,replay,4000,-0.1747,1.000,0.0472,0.64
3047,replay,4000,0.1593,1.000,0.0473,0.63
3048,replay,4000,0.1690,1.000,0.0474,0.62
3049,replay,4000,0.0270,1.000,0.0473,0.62
3050,es_step,4000,0.0268,1.000,0.0473,2.61
3051,replay,4000,0.0554,1.000,0.0472,0.62
3052,replay,4000,0.0486,1.000,0.0470,0.62
3053,replay,4000,0.0326,1.000,0.0469,0.62
3054,replay,4000,0.0540,1.000,0.0467,0.62
3055,replay,4000,0.0540,1.000,0.0466,0.62
3056,replay,4000,0.0081,1.000,0.0465,0.63
3057,replay,4000,0.1017,1.000,0.0465,0.63
3058,replay,4000,0.0896,1.000,0.0464,0.63
3059,replay,4000,0.0852,1.000,0.0463,0.63
3060,replay,4000,0.0693,1.000,0.0463,0.63
3061,replay,4000,0.1146,1.000,0.0463,0.63
3062,replay,4000,0.0951,1.000,0.0462,0.63
3063,replay,4000,0.1283,1.000,0.0462,0.63
3064,replay,4000,0.0916,1.000,0.0462,0.63
3065,replay,4000,0.1221,1.000,0.0462,0.63
3066,replay,4000,0.1238,1.000,0.0462,0.63
3067,replay,4000,0.1058,1.000,0.0464,0.64
3068,replay,4000,0.1038,1.000,0.0464,0.64
3069,replay,4000,0.1217,1.000,0.0465,0.64
3070,es_step,4000,0.1117,1.000,0.0465,2.64
3071,replay,4000,0.1497,1.000,0.0466,0.63
3072,replay,4000,0.1489,1.000,0.0469,0.64
3073,replay,4000,0.1652,1.000,0.0471,0.64
3074,replay,4000,0.0722,1.000,0.0471,0.64
3075,replay,4000,0.1914,1.000,0.0471,0.64
3076,replay,4000,0.2016,1.000,0.0474,0.64
3077,replay,4000,0.1877,1.000,0.0476,0.63
3078,replay,4000,0.1109,1.000,0.0477,0.63
3079,replay,4000,0.1126,1.000,0.0477,0.63
3080,replay,4000,0.0876,1.000,0.0476,0.64
3081,es_step,4000,0.0473,1.000,0.0476,2.65
3082,replay,4000,0.0574,1.000,0.0474,0.63
3083,replay,4000,0.0627,1.000,0.0472,0.63
3084,replay,4000,0.0849,1.000,0.0471,0.63
3085,es_step,4000,0.0794,1.000,0.0471,2.65
3086,replay,4000,0.0616,1.000,0.0471,0.64
3087,es_step,4000,0.0760,1.000,0.0471,2.65
3088,replay,4000,0.1009,1.000,0.0471,0.64
3089,replay,4000,0.1202,1.000,0.0472,0.64
3090,replay,4000,0.1062,1.000,0.0471,0.64
3091,replay,4000,0.1195,1.000,0.0472,0.64
3092,es_step,4000,0.0790,1.000,0.0472,2.65
3093,replay,4000,0.1463,1.000,0.0472,0.63
3094,replay,4000,0.1581,1.000,0.0473,0.63
3095,replay,4000,0.2033,1.000,0.0474,0.64
3096,replay,4000,0.1877,1.000,0.0475,0.63
3097,replay,4000,0.1583,1.000,0.0475,0.64
3098,replay,4000,0.1382,1.000,0.0477,0.64
3099,replay,4000,0.0626,1.000,0.0477,0.64
3100,replay,4000,0.0633,1.000,0.0476,0.64
3101,replay,4000,0.1008,1.000,0.0476,0.63
3102,replay,4000,0.0774,1.000,0.0476,0.64
3103,replay,4000,0.0377,1.000,0.0474,0.64
3104,es_step,4000,0.0521,1.000,0.0474,2.64
3105,replay,4000,0.0492,1.000,0.0474,0.64
3106,replay,4000,0.0412,1.000,0.0472,0.63
3107,replay,4000,0.0576,1.000,0.0470,0.63
3108,replay,4000,0.0594,1.000,0.0469,0.63
3109,replay,4000,0.1358,1.000,0.0469,0.63
3110,replay,4000,0.1131,1.000,0.0469,0.63
3111,replay,4000,0.0966,1.000,0.0471,0.63
3112,replay,4000,0.1182,1.000,0.0473,0.63
3113,es_step,4000,0.0885,1.000,0.0473,2.65
3114,replay,4000,0.0979,1.000,0.0472,0.63
3115,replay,4000,0.0745,1.000,0.0473,0.63
3116,es_step,4000,0.1099,0.969,0.0473,2.64
3117,es_step,4000,0.1086,1.000,0.0473,2.62
3118,replay,4000,0.1377,1.000,0.0474,0.63
3119,replay,4000,0.1084,1.000,0.0475,0.63
3120,replay,4000,0.2109,1.000,0.0477,0.63
3121,replay,4000,0.2265,1.000,0.0478,0.63
3122,replay,4000,0.1871,1.000,0.0479,0.64
3123,es_step,4000,0.1117,0.938,0.0479,2.64
3124,replay,4000,0.1523,1.000,0.0480,0.63
3125,replay,4000,0.0748,1.000,0.0479,0.63
3126,replay,4000,0.0854,1.000,0.0479,0.63
3127,es_step,4000,0.0515,0.875,0.0479,2.64
3128,replay,4000,0.0744,1.000,0.0478,0.63
3129,replay,4000,0.0558,1.000,0.0478,0.63
3130,es_step,4000,0.0771,0.906,0.0478,2.63
3131,replay,4000,0.0912,1.000,0.0477,0.63
3132,replay,4000,0.1009,1.000,0.0478,0.63
3133,replay,4000,0.0645,1.000,0.0478,0.63
3134,es_step,4000,0.0696,1.000,0.0478,2.62
3135,replay,4000,0.0714,1.000,0.0478,0.63
3136,replay,4000,0.0931,1.000,0.0479,0.63
3137,replay,4000,0.1264,1.000,0.0479,0.63
3138,replay,4000,0.1189,1.000,0.0481,0.63
3139,replay,4000,0.1313,1.000,0.0482,0.63
3140,replay,4000,0.0776,1.000,0.0480,0.63
3141,replay,4000,0.1143,1.000,0.0480,0.63
3142,es_step,4000,0.0807,0.938,0.0480,2.62
3143,replay,4000,0.1093,1.000,0.0480,0.63
3144,replay,4000,0.1178,1.000,0.0481,0.63
3145,replay,4000,0.1184,1.000,0.0480,0.63
3146,replay,4000,0.1012,1.000,0.0481,0.63
3147,replay,4000,0.0593,1.000,0.0480,0.63
3148,replay,4000,0.0621,1.000,0.0480,0.63
3149,replay,4000,0.0915,1.000,0.0479,0.63
3150,replay,4000,0.1300,1.000,0.0480,0.63
3151,replay,4000,0.1700,1.000,0.0482,0.63
3152,es_step,4000,0.0781,1.000,0.0482,2.63
3153,replay,4000,0.1177,1.000,0.0482,0.64
3154,replay,4000,0.0942,1.000,0.0482,0.63
3155,replay,4000,0.0469,1.000,0.0479,0.63
3156,replay,4000,0.0548,1.000,0.0477,0.63
3157,replay,4000,0.0086,1.000,0.0473,0.63
3158,replay,4000,0.0568,1.000,0.0472,0.63
3159,replay,4000,0.0781,1.000,0.0472,0.63
3160,replay,4000,0.0660,1.000,0.0471,0.64
3161,replay,4000,0.1113,1.000,0.0472,0.64
3162,replay,4000,0.0539,1.000,0.0471,0.64
3163,replay,4000,0.0524,1.000,0.0469,0.64
3164,replay,4000,0.0525,1.000,0.0468,0.64
3165,replay,4000,0.0466,1.000,0.0466,0.64
3166,es_step,4000,0.0368,1.000,0.0466,2.66
3167,replay,4000,0.0743,1.000,0.0465,0.64
3168,replay,4000,0.1029,1.000,0.0465,0.64
3169,es_step,4000,0.0702,1.000,0.0465,2.65
3170,replay,4000,0.0588,1.000,0.0465,0.64
3171,replay,4000,0.1109,1.000,0.0467,0.64
3172,replay,4000,0.0746,1.000,0.0470,0.64
3173,es_step,4000,0.1044,1.000,0.0470,5.00
3174,replay,4000,0.0727,1.000,0.0472,0.64
3175,es_step,4000,0.1091,0.969,0.0474,2.66
3176,replay,4000,0.1787,1.000,0.0475,0.64
3177,replay,4000,0.1081,1.000,0.0476,0.63
3178,replay,4000,0.1518,1.000,0.0479,0.64
