code,count,mean_center_wall_density,top_raw_pattern_id,top_raw_pattern_prob,top_canonical_pattern_id,top_canonical_pattern_prob
0.0,49.0,0.11111111421974337,16.0,0.9591836734693877,15.428571428571429,0.9591836734693877
1.0,1578.0,0.014504999907378045,0.0,0.8694550063371356,0.0,0.8694550063371356
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,967.0,0.11134092127586472,36.51085832471561,0.18510858324715615,1.6277145811789038,0.4984488107549121
8.0,1387.0,0.29864616695289226,128.06128334534966,0.049026676279740444,7.535688536409517,0.13987022350396539
9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,115.0,0.2222222337256307,80.00869565217391,0.2782608695652174,12.382608695652173,0.4608695652173913
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
