step,train/agent,train/agent_acc_masked,train/code_perplexity,train/goal,train/goal_acc_masked,train/jepa,train/mean_mask_fraction,train/num_active_codes,train/sigreg,train/total,train/wall,train/wall_acc_masked,val/agent,val/agent_acc_masked,val/code_perplexity,val/goal,val/goal_acc_masked,val/jepa,val/mean_mask_fraction,val/num_active_codes,val/sigreg,val/total,val/wall,val/wall_acc_masked
1000.0,4.679776191711426,0.0,3.424252986907959,4.747445583343506,0.03703703731298447,0.04048879072070122,0.18625184893608093,2.0,0.28019338846206665,2.3745439052581787,0.39257216453552246,0.8550508618354797,4.786152958869934,0.016963292378932238,4.30779293179512,4.736680507659912,0.012013730127364397,0.03909830516204238,0.17839890345931053,3.0,0.2915922626852989,2.393569439649582,0.39158595725893974,0.8580117672681808
1100.0,4.723460674285889,0.04545454680919647,8.416910171508789,4.771983623504639,0.0,0.03855491429567337,0.18541975319385529,7.0,0.3016572594642639,2.406789541244507,0.40881434082984924,0.8521565794944763,4.72961962223053,0.014643463306128979,7.663229525089264,4.68248450756073,0.032000955659896135,0.0388854518532753,0.1812996994704008,6.125,0.28851286694407463,2.3699094653129578,0.3909005634486675,0.8576573953032494
1200.0,4.606454849243164,0.0,4.672149181365967,4.818695545196533,0.07999999821186066,0.0676843672990799,0.18805474042892456,5.0,0.2956417202949524,2.41051983833313,0.39867717027664185,0.8584070801734924,4.63471519947052,0.025535714579746127,4.060979425907135,4.61712646484375,0.01991421589627862,0.0684789502993226,0.17816776223480701,2.5,0.29249057918787,2.374949872493744,0.39760439842939377,0.8564202934503555
1300.0,4.518896579742432,0.0,9.181371688842773,4.284290313720703,0.0,0.058338068425655365,0.17095044255256653,8.0,0.2838153839111328,2.2669732570648193,0.3912346363067627,0.8561384677886963,4.333409368991852,0.023222506511956453,8.726913809776306,4.284209579229355,0.04877168755047023,0.055346866603940725,0.17968750558793545,7.0,0.28283437341451645,2.2346835136413574,0.3992459736764431,0.8540956899523735
1400.0,3.9626452922821045,0.0416666679084301,7.31713342666626,4.319589614868164,0.0,0.0265556238591671,0.1783006638288498,7.0,0.28226780891418457,2.153810977935791,0.41435500979423523,0.8444386720657349,4.128090739250183,0.04097759258002043,7.439980447292328,4.216228008270264,0.03019107971340418,0.02659955807030201,0.17977995797991753,7.625,0.28444383293390274,2.147063583135605,0.3947114311158657,0.8546128571033478
1500.0,3.765211582183838,0.0,6.862114906311035,4.115453720092773,0.0,0.01997537352144718,0.17682138085365295,6.0,0.2819845676422119,2.048431873321533,0.39592641592025757,0.8541176319122314,3.977341592311859,0.03776143817231059,7.1134321093559265,4.116452872753143,0.010434782598167658,0.019735547015443444,0.18209134973585606,5.875,0.2833605706691742,2.0920093059539795,0.39684266597032547,0.8526695966720581
1600.0,3.829251527786255,0.0833333358168602,8.362714767456055,3.833635091781616,0.06666667014360428,0.014499529264867306,0.18634431064128876,6.0,0.28479617834091187,2.003408670425415,0.3993726968765259,0.8531382083892822,3.9738499224185944,0.004629629664123058,8.010882496833801,4.027565985918045,0.015993266366422176,0.013109109946526587,0.17841624096035957,6.0,0.2886342406272888,2.063320815563202,0.39220163598656654,0.8548730984330177
1700.0,3.8513271808624268,0.0,9.61103630065918,3.9896061420440674,0.0357142873108387,0.01202905923128128,0.18569712340831757,6.0,0.2834649682044983,2.035829544067383,0.39892080426216125,0.850385844707489,4.074427157640457,0.016369048040360212,8.891972064971924,3.995875269174576,0.016782407648861408,0.011954044573940337,0.17861848697066307,6.0,0.28694989904761314,2.0751616954803467,0.39175713807344437,0.8531489297747612
1800.0,3.8059589862823486,0.0,7.4192352294921875,4.035070896148682,0.07999999821186066,0.00999852642416954,0.1790403127670288,5.0,0.28610891103744507,2.0141499042510986,0.3787235617637634,0.8592821955680847,3.9508904218673706,0.03472695732489228,8.234508872032166,3.935126841068268,0.03934300458058715,0.010221409378573298,0.1802942380309105,6.0,0.28599436953663826,2.035311460494995,0.3906877413392067,0.8536617159843445
1900.0,4.012325286865234,0.0,7.126900672912598,3.8731417655944824,0.03999999910593033,0.011146895587444305,0.17991864681243896,6.0,0.290252685546875,2.0438976287841797,0.3976067900657654,0.8530318737030029,3.864375114440918,0.04741114238277078,7.0826916098594666,3.8701657354831696,0.038602250162512064,0.010812861262820661,0.1791616603732109,6.0,0.2842784747481346,2.0051902383565903,0.39061350375413895,0.8545681834220886
2000.0,3.9341647624969482,0.0357142873108387,7.375428199768066,3.86533784866333,0.0,0.0091932974755764,0.17894785106182098,7.0,0.27738356590270996,2.0383501052856445,0.41377949714660645,0.8408679962158203,3.8412581980228424,0.05071273073554039,7.849406599998474,3.864151179790497,0.02125721564516425,0.008389631286263466,0.1789536327123642,6.875,0.2897134944796562,2.005351185798645,0.39793698117136955,0.8505019247531891
