step,train/agent,train/agent_acc_masked,train/code_perplexity,train/entropy,train/goal,train/goal_acc_masked,train/jepa,train/mean_mask_fraction,train/num_active_codes,train/total,train/usage_kl_uniform,train/variance,train/wall,train/wall_acc_masked,val/agent,val/agent_acc_masked,val/code_perplexity,val/entropy,val/goal,val/goal_acc_masked,val/jepa,val/mean_mask_fraction,val/num_active_codes,val/total,val/usage_kl_uniform,val/variance,val/wall,val/wall_acc_masked
1.0,5.0801544189453125,0.0,7.963160991668701,2.0747311115264893,5.152066230773926,0.0,0.8903902173042297,0.19526627659797668,8.0,3.764376163482666,0.004615429788827896,0.9155577421188354,0.694260835647583,0.4734848439693451,5.139372825622559,0.0,7.969007730484009,2.0754501819610596,5.1740477085113525,0.0,0.6164378821849823,0.18195266276597977,8.0,3.506377696990967,0.003881544223986566,0.9173875153064728,0.6938138008117676,0.4768552929162979
2.0,5.153999328613281,0.0,7.970315933227539,2.0756049156188965,5.156100273132324,0.0,0.586080014705658,0.1834319531917572,8.0,3.4753246307373047,0.0037174595054239035,0.9157671928405762,0.6939498782157898,0.47983869910240173,5.15497088432312,0.0,7.975948333740234,2.076313853263855,5.108954191207886,0.0,0.4465268552303314,0.19267752021551132,8.0,3.3279470205307007,0.003010975429788232,0.9285485744476318,0.6941033899784088,0.4807349145412445
3.0,5.055506229400635,0.0,7.976182460784912,2.076340675354004,5.11629581451416,0.0,0.4451223313808441,0.1586538553237915,8.0,3.3085896968841553,0.0029818450566381216,0.928459882736206,0.6945852637290955,0.48018649220466614,5.1663713455200195,0.0,7.976862192153931,2.0764423608779907,5.110623121261597,0.0,0.4053959250450134,0.18269231170415878,8.0,3.286821484565735,0.0028964343946427107,0.9377671480178833,0.6905761659145355,0.5067708492279053
