step,train/agent,train/agent_acc_masked,train/code_perplexity,train/goal,train/goal_acc_masked,train/jepa,train/mean_mask_fraction,train/num_active_codes,train/sigreg,train/total,train/wall,train/wall_acc_masked,val/agent,val/agent_acc_masked,val/code_perplexity,val/goal,val/goal_acc_masked,val/jepa,val/mean_mask_fraction,val/num_active_codes,val/sigreg,val/total,val/wall,val/wall_acc_masked
2500.0,4.097030162811279,0.0,6.212322235107422,3.852304458618164,0.0,0.005710286553949118,0.18934911489486694,6.0,0.2829653024673462,2.034745454788208,0.38257506489753723,0.861328125,3.9348083287477493,0.01265786774456501,7.218056470155716,3.9581020921468735,0.027480079792439938,0.0058023260498885065,0.18934911489486694,7.6875,0.28623867966234684,2.029251217842102,0.38761904276907444,0.855255126953125
2750.0,3.947545051574707,0.0,8.456925392150879,4.014907360076904,0.0833333358168602,0.006431864574551582,0.18934911489486694,10.0,0.28756824135780334,2.0900514125823975,0.4336153566837311,0.83349609375,3.9250511080026627,0.022181677632033825,7.8718401491642,3.8902274668216705,0.02426257263869047,0.006290413119131699,0.18934911489486694,10.375,0.28388157300651073,2.0145901665091515,0.38846774958074093,0.8556365966796875
3000.0,3.61240816116333,0.1111111119389534,9.502867698669434,3.863548517227173,0.07999999821186066,0.0060180374421179295,0.18934911489486694,10.0,0.28085699677467346,1.9677389860153198,0.410358190536499,0.841552734375,3.8836147785186768,0.02384491916745901,9.476174652576447,3.90181802213192,0.02008255058899522,0.0054609738872386515,0.18934911489486694,10.5625,0.2787935771048069,2.008013814687729,0.3897075317800045,0.8531341552734375
3250.0,3.7249608039855957,0.0,7.915324687957764,3.857037305831909,0.0,0.004413560498505831,0.18934911489486694,11.0,0.27538007497787476,1.9724946022033691,0.3966054320335388,0.851806640625,3.8385810405015945,0.03292880207300186,7.740864127874374,3.8602501153945923,0.02307637082412839,0.004738523653941229,0.18934911489486694,9.9375,0.2821322623640299,1.9885163456201553,0.3875851295888424,0.8555145263671875
3500.0,3.7858691215515137,0.0,5.672730445861816,3.775630235671997,0.0,0.00468333950266242,0.18934911489486694,5.0,0.28884583711624146,1.9759800434112549,0.401227742433548,0.845458984375,3.833602696657181,0.0232506082393229,5.146096736192703,3.7839918583631516,0.022827077191323042,0.004787276004208252,0.18934911489486694,4.375,0.28013050742447376,1.9714952632784843,0.38716294057667255,0.856292724609375
3750.0,3.704460859298706,0.0,3.410698652267456,3.645609140396118,0.0,0.00446539418771863,0.18934911489486694,3.0,0.2857142984867096,1.89375901222229,0.36213672161102295,0.86572265625,3.754996508359909,0.049470278434455395,3.2488508224487305,3.7442282140254974,0.030148813035339117,0.004610797332134098,0.18934911489486694,2.6875,0.2841098699718714,1.952307365834713,0.3910296428948641,0.8549346923828125
4000.0,3.7503020763397217,0.03999999910593033,2.904130697250366,3.63057017326355,0.07999999821186066,0.0036672079004347324,0.18934911489486694,2.0,0.2769870162010193,1.9356614351272583,0.4004223048686981,0.8515625,3.735613599419594,0.022573925321921706,3.1969368010759354,3.7076601833105087,0.02623828430660069,0.004099474579561502,0.18934911489486694,2.0,0.27899228036403656,1.9360073581337929,0.38745464757084846,0.85516357421875
4250.0,3.6002237796783447,0.0,5.099464416503906,3.6236989498138428,0.0,0.004096528980880976,0.18934911489486694,3.0,0.2816970646381378,1.88045334815979,0.37523290514945984,0.862548828125,3.6779113858938217,0.044711196795105934,4.785038352012634,3.70082089304924,0.03796147205866873,0.003835078066913411,0.18934911489486694,3.0625,0.2766081690788269,1.9266214296221733,0.3917182385921478,0.8535003662109375
4500.0,3.6673166751861572,0.0,3.3905999660491943,3.839688539505005,0.0,0.003217519260942936,0.18934911489486694,3.0,0.2925448715686798,1.9316526651382446,0.36852511763572693,0.86865234375,3.6845424324274063,0.03895115223713219,3.3186426013708115,3.6484892666339874,0.038686210522428155,0.0036113536334596574,0.18934911489486694,3.0,0.2783761378377676,1.911389134824276,0.385496161878109,0.8571014404296875
4750.0,3.607945442199707,0.03999999910593033,4.953654766082764,3.8103718757629395,0.0,0.003330991603434086,0.18934911489486694,4.0,0.2796074450016022,1.913457989692688,0.37054210901260376,0.8642578125,3.60957233607769,0.024354528868570924,4.1701979637146,3.6428432166576385,0.028829397168010473,0.0034590105642564595,0.18934911489486694,3.0625,0.27974623441696167,1.899375893175602,0.38948449678719044,0.8541259765625
5000.0,3.647352933883667,0.0,7.422319412231445,3.4564692974090576,0.043478261679410934,0.0028565102256834507,0.18934911489486694,8.0,0.26384884119033813,1.8527321815490723,0.3763413429260254,0.86181640625,3.5792881846427917,0.05393269972410053,6.985477894544601,3.6165956407785416,0.031297869980335236,0.0032820282503962517,0.18934911489486694,7.5,0.28273462504148483,1.8934290334582329,0.3944232929497957,0.85137939453125
