step,train/agent,train/agent_acc_masked,train/code_perplexity,train/entropy,train/goal,train/goal_acc_masked,train/jepa,train/mean_mask_fraction,train/num_active_codes,train/total,train/usage_kl_uniform,train/variance,train/wall,train/wall_acc_masked,val/agent,val/agent_acc_masked,val/code_perplexity,val/entropy,val/goal,val/goal_acc_masked,val/jepa,val/mean_mask_fraction,val/num_active_codes,val/total,val/usage_kl_uniform,val/variance,val/wall,val/wall_acc_masked
1.0,5.154237747192383,0.0,7.963405609130859,2.074744462966919,5.1038818359375,0.0,0.878629207611084,0.18879437446594238,8.0,3.7563376426696777,0.004584849812090397,0.9151903986930847,0.6928412914276123,0.47110676765441895,5.15302038192749,0.0,7.968432426452637,2.075360417366028,5.127905488014221,0.0,0.599177747964859,0.17959504574537277,8.0,3.4815309047698975,0.003953789360821247,0.9167870283126831,0.6927842646837234,0.490261472761631
5.0,5.248607635498047,0.0,7.975940704345703,2.0763392448425293,5.10767126083374,0.0,0.39075225591659546,0.16752958297729492,8.0,3.2876577377319336,0.003012026660144329,0.9399827122688293,0.6899740099906921,0.5209712982177734,5.148897290229797,0.0,7.9758312702178955,2.076331317424774,5.152733325958252,0.0,0.38796014338731766,0.17201368510723114,8.0,3.2729724049568176,0.003025686659384519,0.9456427097320557,0.6884440183639526,0.5213551372289658
10.0,5.139938831329346,0.0,7.977855682373047,2.0766172409057617,5.108273506164551,0.0,0.29558897018432617,0.18971893191337585,8.0,3.1638448238372803,0.002772063482552767,0.9548390507698059,0.6814586520195007,0.600389838218689,5.074583411216736,0.0,7.978801727294922,2.076748251914978,5.133683085441589,0.0,0.27306346595287323,0.18662167340517044,8.0,3.1328080892562866,0.0026532261981628835,0.9598907381296158,0.6804346293210983,0.6099171489477158
15.0,5.050937652587891,0.0,7.985321044921875,2.077576160430908,5.1321563720703125,0.0,0.19765619933605194,0.16161242127418518,8.0,3.0454537868499756,0.0018365662544965744,0.9623479843139648,0.6733005046844482,0.6693363785743713,5.109491229057312,0.0,7.986832499504089,2.0777668356895447,5.097472429275513,0.0,0.18265988677740097,0.18296967446804047,8.0,3.03709214925766,0.0016472448187414557,0.9659847617149353,0.6748033910989761,0.6488557010889053
20.0,5.187564373016357,0.0,7.988354682922363,2.077967882156372,5.1543498039245605,0.0,0.12848259508609772,0.16937869787216187,8.0,3.0020642280578613,0.0014567194739356637,0.9649704694747925,0.6670694947242737,0.7194322943687439,5.079676389694214,0.0416666679084301,7.988296031951904,2.0779568552970886,5.110661029815674,0.0,0.11766772344708443,0.17344674840569496,8.0,2.9604033827781677,0.0014640289591625333,0.9651681780815125,0.6665188670158386,0.7167145162820816
