update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
117,replay,2368,-0.0024,1.000,-0.0047,0.59
118,replay,2368,0.0776,1.000,-0.0047,0.59
119,es_step,2400,0.0602,1.000,-0.0038,1.17
120,replay,2400,0.0928,1.000,-0.0044,0.59
121,es_step,2432,0.0000,0.562,-0.0043,1.17
122,es_step,2464,0.0000,0.562,-0.0043,1.17
123,replay,2464,-0.0285,1.000,-0.0055,0.59
124,replay,2464,0.0429,1.000,-0.0055,0.59
125,es_step,2496,0.0591,1.000,-0.0047,1.17
126,replay,2496,0.0773,1.000,-0.0056,0.59
127,replay,2496,0.0033,1.000,-0.0055,0.60
128,replay,2496,-0.0062,1.000,-0.0058,0.59
129,replay,2496,0.0196,1.000,-0.0057,0.59
130,replay,2496,0.0274,1.000,-0.0059,0.59
131,replay,2496,0.0409,1.000,-0.0059,0.59
132,replay,2496,0.0383,1.000,-0.0060,0.59
133,replay,2496,0.0277,1.000,-0.0060,0.59
134,replay,2496,0.3321,1.000,-0.0055,0.59
135,replay,2496,0.0405,1.000,-0.0062,0.59
136,replay,2496,-0.0517,1.000,-0.0068,0.59
137,es_step,2528,0.0000,1.000,-0.0067,1.17
138,replay,2528,-0.0376,1.000,-0.0068,0.59
139,replay,2528,-0.0166,1.000,-0.0070,0.59
140,replay,2528,-0.0020,1.000,-0.0071,0.59
141,replay,2528,0.0619,1.000,-0.0062,0.59
142,es_step,2560,0.0634,0.938,-0.0050,1.17
143,es_step,2592,0.0000,1.000,-0.0049,1.17
144,es_step,2624,0.0000,0.938,-0.0049,1.17
145,replay,2624,0.0547,1.000,-0.0056,0.59
146,replay,2624,0.0969,1.000,-0.0064,0.59
147,es_step,2656,0.0000,0.812,-0.0063,1.48
148,replay,2656,0.1554,1.000,-0.0065,0.59
149,replay,2656,0.0742,1.000,-0.0072,0.59
150,replay,2656,-0.0153,1.000,-0.0071,0.59
151,replay,2656,-0.0211,1.000,-0.0076,0.59
152,replay,2656,-0.0093,1.000,-0.0078,0.59
153,replay,2656,0.0132,1.000,-0.0075,0.59
154,replay,2656,-0.0132,1.000,-0.0078,0.59
155,es_step,2688,0.0000,0.938,-0.0077,1.17
156,replay,2688,0.0179,1.000,-0.0078,0.59
157,es_step,2720,0.0000,0.812,-0.0078,1.17
158,es_step,2752,0.0000,0.875,-0.0077,1.17
159,replay,2752,0.2304,1.000,-0.0075,0.60
160,replay,2752,0.1901,1.000,-0.0074,0.59
161,replay,2752,0.0225,1.000,-0.0082,0.59
162,es_step,2784,0.0000,0.938,-0.0081,1.17
163,replay,2784,-0.0185,1.000,-0.0082,0.59
164,replay,2784,-0.0610,1.000,-0.0086,0.59
165,es_step,2816,0.0000,1.000,-0.0085,1.17
166,replay,2816,-0.0247,1.000,-0.0086,0.59
167,es_step,2848,0.0000,0.750,-0.0085,1.17
168,replay,2848,-0.0113,1.000,-0.0085,0.59
169,replay,2848,0.0823,1.000,-0.0084,0.59
170,replay,2848,0.0371,1.000,-0.0086,0.59
171,replay,2848,-0.0209,1.000,-0.0086,0.59
172,replay,2848,0.0365,1.000,-0.0081,0.59
173,replay,2848,0.0751,1.000,-0.0082,0.59
174,es_step,2880,0.0000,0.562,-0.0081,1.17
175,replay,2880,0.0244,1.000,-0.0088,0.59
176,replay,2880,0.0053,1.000,-0.0087,0.59
177,replay,2880,0.0469,1.000,-0.0083,0.59
178,replay,2880,0.1458,1.000,-0.0087,0.59
179,es_step,2912,0.0000,0.625,-0.0086,1.17
180,replay,2912,0.0651,1.000,-0.0087,0.59
181,replay,2912,0.0600,1.000,-0.0089,0.59
182,replay,2912,0.1075,1.000,-0.0087,0.59
183,replay,2912,-0.0369,1.000,-0.0093,0.59
184,replay,2912,0.0952,1.000,-0.0091,0.59
185,replay,2912,0.0571,1.000,-0.0091,0.59
186,replay,2912,0.1100,1.000,-0.0089,0.59
187,replay,2912,-0.0198,1.000,-0.0095,0.60
188,es_step,2944,0.0000,0.562,-0.0094,1.17
189,replay,2944,-0.0389,1.000,-0.0096,0.59
190,replay,2944,-0.0016,1.000,-0.0097,0.59
191,replay,2944,0.0207,1.000,-0.0095,0.59
192,replay,2944,0.1316,1.000,-0.0095,0.59
193,replay,2944,0.0521,1.000,-0.0093,0.59
194,replay,2944,0.0923,1.000,-0.0099,0.59
195,replay,2944,0.0041,1.000,-0.0099,0.59
196,replay,2944,0.1117,1.000,-0.0096,0.59
197,replay,2944,0.0648,1.000,-0.0098,0.59
198,replay,2944,0.2404,1.000,-0.0099,0.59
199,replay,2944,0.1110,1.000,-0.0099,0.59
200,replay,2944,0.2796,1.000,-0.0099,0.59
201,replay,2944,0.0041,1.000,-0.0106,0.59
202,es_step,2976,0.0000,0.875,-0.0105,1.17
203,replay,2976,0.1653,1.000,-0.0105,0.59
204,replay,2976,0.1201,1.000,-0.0113,0.59
205,replay,2976,0.1547,1.000,-0.0117,0.59
206,replay,2976,0.1836,1.000,-0.0116,0.59
207,replay,2976,0.1759,1.000,-0.0124,0.59
208,es_step,3008,0.0000,0.625,-0.0123,1.17
209,replay,3008,0.0600,1.000,-0.0124,0.59
210,replay,3008,0.0368,1.000,-0.0127,0.59
211,replay,3008,0.2031,1.000,-0.0126,0.59
