update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
117,replay,2336,-0.0612,1.000,-0.0116,0.59
118,replay,2336,-0.0288,1.000,-0.0121,0.59
119,replay,2336,-0.0091,1.000,-0.0120,0.59
120,replay,2336,0.0523,1.000,-0.0120,0.59
121,replay,2336,0.0318,1.000,-0.0123,0.59
122,replay,2336,0.1383,1.000,-0.0123,0.59
123,replay,2336,0.0452,1.000,-0.0117,0.59
124,replay,2336,0.1562,1.000,-0.0124,0.59
125,es_step,2368,0.0666,0.812,-0.0115,1.17
126,replay,2368,0.1791,1.000,-0.0116,0.60
127,replay,2368,0.1149,1.000,-0.0123,0.59
128,es_step,2400,0.1054,1.000,-0.0107,1.17
129,es_step,2432,0.0566,0.938,-0.0099,1.17
130,replay,2432,0.3799,1.000,-0.0087,0.59
131,es_step,2464,0.0587,0.875,-0.0079,1.17
132,replay,2464,0.1678,1.000,-0.0090,0.59
133,replay,2464,0.2590,1.000,-0.0099,0.59
134,replay,2464,0.4207,1.000,-0.0102,0.59
135,replay,2464,0.2816,1.000,-0.0103,0.59
136,replay,2464,-0.0535,1.000,-0.0107,0.59
137,replay,2464,0.0928,1.000,-0.0113,0.59
138,replay,2464,0.1989,1.000,-0.0125,0.59
139,replay,2464,0.3498,1.000,-0.0128,0.59
140,replay,2464,0.1851,1.000,-0.0131,0.59
141,es_step,2496,0.1273,1.000,-0.0113,1.17
142,replay,2496,0.2599,1.000,-0.0117,0.60
143,es_step,2528,0.2486,1.000,-0.0084,1.17
144,replay,2528,0.1793,1.000,-0.0092,0.60
145,replay,2528,0.2085,1.000,-0.0094,0.59
146,replay,2528,0.2053,1.000,-0.0102,0.59
147,replay,2528,0.3657,1.000,-0.0103,0.90
148,replay,2528,0.2528,1.000,-0.0105,0.59
149,replay,2528,0.2534,1.000,-0.0103,0.59
150,replay,2528,0.1704,1.000,-0.0101,0.59
151,es_step,2560,0.0727,1.000,-0.0090,1.17
152,replay,2560,0.3218,1.000,-0.0097,0.60
153,replay,2560,0.2071,1.000,-0.0102,0.60
154,replay,2560,0.2569,1.000,-0.0107,0.59
155,replay,2560,0.0751,1.000,-0.0110,0.59
156,replay,2560,0.3946,1.000,-0.0110,0.59
157,replay,2560,0.2434,1.000,-0.0105,0.59
158,replay,2560,0.2699,1.000,-0.0111,0.59
159,replay,2560,0.0276,1.000,-0.0115,0.59
160,replay,2560,0.2781,1.000,-0.0114,0.59
161,replay,2560,0.4722,1.000,-0.0110,0.59
162,es_step,2592,0.1880,1.000,-0.0086,1.18
163,es_step,2624,0.0989,0.812,-0.0075,1.17
164,es_step,2656,0.0000,0.938,-0.0074,1.17
165,replay,2656,0.1847,1.000,-0.0079,0.59
166,replay,2656,0.2245,1.000,-0.0089,0.59
167,replay,2656,0.1876,1.000,-0.0098,0.59
168,es_step,2688,0.0729,0.938,-0.0089,1.17
169,replay,2688,0.2004,1.000,-0.0095,0.60
170,replay,2688,0.1020,1.000,-0.0107,0.59
171,replay,2688,0.3862,1.000,-0.0108,0.59
172,replay,2688,0.2156,1.000,-0.0111,0.59
173,replay,2688,0.0655,1.000,-0.0119,0.59
174,replay,2688,0.2639,1.000,-0.0121,0.59
175,replay,2688,-0.1097,1.000,-0.0134,0.59
176,replay,2688,-0.0204,1.000,-0.0143,0.59
177,replay,2688,0.3759,1.000,-0.0140,0.59
178,replay,2688,0.3097,1.000,-0.0137,0.59
179,replay,2688,0.2084,1.000,-0.0148,0.59
180,replay,2688,0.0679,1.000,-0.0152,0.59
181,replay,2688,0.1638,1.000,-0.0160,0.59
182,replay,2688,0.0660,1.000,-0.0170,0.59
183,replay,2688,0.1754,1.000,-0.0172,0.59
184,es_step,2720,0.0790,1.000,-0.0161,1.18
185,replay,2720,0.2240,1.000,-0.0162,0.59
186,replay,2720,0.0540,1.000,-0.0165,0.59
187,replay,2720,0.1993,1.000,-0.0168,0.59
188,es_step,2752,0.0851,1.000,-0.0156,1.17
189,replay,2752,0.1042,1.000,-0.0160,0.59
190,replay,2752,0.4627,1.000,-0.0161,0.59
191,replay,2752,0.1162,1.000,-0.0167,0.59
192,replay,2752,0.0070,1.000,-0.0176,0.59
193,replay,2752,0.0737,1.000,-0.0184,0.68
194,replay,2752,0.1690,1.000,-0.0179,0.59
195,replay,2752,0.3291,1.000,-0.0172,0.59
196,replay,2752,0.0246,1.000,-0.0176,0.59
197,replay,2752,0.0517,1.000,-0.0177,0.59
198,replay,2752,0.4256,1.000,-0.0172,0.59
199,replay,2752,0.3593,1.000,-0.0170,0.59
200,replay,2752,0.1309,1.000,-0.0177,0.60
201,replay,2752,0.1979,1.000,-0.0181,0.59
202,replay,2752,0.0670,1.000,-0.0178,0.59
203,replay,2752,0.0916,1.000,-0.0182,0.59
204,replay,2752,0.4920,1.000,-0.0180,0.59
205,replay,2752,0.3389,1.000,-0.0179,0.59
206,replay,2752,0.3896,1.000,-0.0176,0.59
207,replay,2752,0.2303,1.000,-0.0187,0.59
208,es_step,2784,0.0100,1.000,-0.0184,1.17
209,es_step,2816,0.0232,1.000,-0.0179,1.17
210,replay,2816,-0.0735,1.000,-0.0187,0.60
211,replay,2816,0.1246,1.000,-0.0192,0.59
212,replay,2816,0.1373,1.000,-0.0189,0.59
213,replay,2816,0.2144,1.000,-0.0188,0.59
214,replay,2816,0.2635,1.000,-0.0182,0.59
215,replay,2816,0.3279,1.000,-0.0185,0.59
216,replay,2816,0.2465,1.000,-0.0191,0.60
217,replay,2816,0.0469,1.000,-0.0197,0.59
218,es_step,2848,0.0142,0.938,-0.0193,1.17
219,replay,2848,0.1294,1.000,-0.0203,0.59
220,replay,2848,-0.0307,1.000,-0.0211,0.59
221,replay,2848,0.1228,1.000,-0.0217,0.59
222,es_step,2880,0.0485,1.000,-0.0209,1.17
223,es_step,2912,0.0315,1.000,-0.0203,1.17
224,replay,2912,-0.0019,1.000,-0.0201,0.59
225,replay,2912,0.2735,1.000,-0.0202,0.59
226,replay,2912,0.0856,1.000,-0.0206,0.59
227,replay,2912,0.2059,1.000,-0.0204,0.59
228,replay,2912,0.0777,1.000,-0.0209,0.97
229,replay,2912,0.1575,1.000,-0.0207,0.59
230,replay,2912,0.2195,1.000,-0.0202,0.59
231,es_step,2944,0.0537,1.000,-0.0194,1.17
232,es_step,2976,0.0302,1.000,-0.0189,1.17
233,replay,2976,0.0577,1.000,-0.0193,0.60
234,replay,2976,0.1510,1.000,-0.0192,0.59
